2019-01-24T05:00:00.000,fascia5-11,Heavy Traffic:2262/Other:313/Mechanical Problem:301,fascia12-19,Heavy Traffic:985/Other:89/Mechanical Problem:87
2019-01-31T05:17:00.000,fascia5-11,Heavy Traffic:2613/Mechanical Problem:519/Other:421,fascia12-19,Heavy Traffic:965/Mechanical Problem:121/Other:60
2019-02-07T05:20:00.000,fascia5-11,Heavy Traffic:2010/Other:267/Mechanical Problem:234,fascia12-19,Heavy Traffic:574/Mechanical Problem:77/Other:74
2019-02-14T05:37:00.000,fascia5-11,Heavy Traffic:600/Other:102/Mechanical Problem:98,fascia12-19,Heavy Traffic:273/Other:48/Mechanical Problem:34
2019-02-21T06:51:00.000,fascia5-11,Heavy Traffic:1143/Other:225/Mechanical Problem:213,fascia12-19,Heavy Traffic:325/Other:86/Mechanical Problem:49
2019-02-28T05:05:00.000,fascia5-11,Heavy Traffic:1564/Other:257/Mechanical Problem:191,fascia12-19,Heavy Traffic:502/Other:82/Mechanical Problem:73
2019-03-07T05:39:00.000,fascia5-11,Heavy Traffic:1693/Other:282/Mechanical Problem:252,fascia12-19,Heavy Traffic:549/Other:85/Mechanical Problem:82
2019-03-14T05:47:00.000,fascia5-11,Heavy Traffic:1432/Other:275/Mechanical Problem:192,fascia12-19,Heavy Traffic:413/Other:57/Mechanical Problem:52
2019-03-21T05:30:00.000,fascia5-11,Heavy Traffic:1688/Other:290/Mechanical Problem:179,fascia12-19,Heavy Traffic:434/Mechanical Problem:74/Other:60
2019-03-28T05:30:00.000,fascia5-11,Heavy Traffic:1335/Other:365/Mechanical Problem:222,fascia12-19,Heavy Traffic:349/Other:119/Mechanical Problem:69
2019-04-04T05:40:00.000,fascia5-11,Heavy Traffic:1353/Other:328/Mechanical Problem:215,fascia12-19,Heavy Traffic:371/Other:116/Mechanical Problem:73
2019-04-11T05:26:00.000,fascia5-11,Heavy Traffic:320/Other:77/Mechanical Problem:44,fascia12-19,Heavy Traffic:72/Other:15/Mechanical Problem:13
2019-04-18T07:30:00.000,fascia5-11,Heavy Traffic:4/Other:2,fascia12-19,Heavy Traffic:1
2019-04-29T08:00:00.000,fascia5-11,Heavy Traffic:7/Other:5,fascia12-19,Heavy Traffic:3/Late return from Field Trip:1/Won`t Start:1
2019-05-02T06:25:00.000,fascia5-11,Heavy Traffic:18/Other:7/Won`t Start:2,fascia12-19,Mechanical Problem:3/Other:2/Flat Tire:2
2019-05-09T07:14:00.000,fascia5-11,Heavy Traffic:17/Other:13/Flat Tire:6,fascia12-19,Heavy Traffic:4/Flat Tire:2/Other:2
2019-05-16T06:40:00.000,fascia5-11,Heavy Traffic:1108/Other:256/Mechanical Problem:148,fascia12-19,Heavy Traffic:428/Late return from Field Trip:147/Other:100
2019-05-23T05:36:00.000,fascia5-11,Heavy Traffic:1195/Other:226/Mechanical Problem:134,fascia12-19,Heavy Traffic:296/Late return from Field Trip:111/Other:42
2019-05-30T05:15:00.000,fascia5-11,Heavy Traffic:1120/Other:308/Mechanical Problem:185,fascia12-19,Heavy Traffic:255/Late return from Field Trip:106/Mechanical Problem:82
2019-06-06T05:55:00.000,fascia5-11,Heavy Traffic:909/Other:289/Mechanical Problem:175,fascia12-19,Heavy Traffic:318/Late return from Field Trip:77/Other:63
2019-06-13T05:26:00.000,fascia5-11,Heavy Traffic:1132/Other:365/Mechanical Problem:179,fascia12-19,Heavy Traffic:313/Other:128/Mechanical Problem:71
2019-06-20T05:23:00.000,fascia5-11,Heavy Traffic:848/Other:286/Mechanical Problem:109,fascia12-19,Heavy Traffic:227/Other:66/Mechanical Problem:46
2019-06-27T07:15:00.000,fascia5-11,Heavy Traffic:6/Other:1/Mechanical Problem:1,fascia12-19,Heavy Traffic:1/Other:1
2019-09-03T05:18:00.000,fascia5-11,Heavy Traffic:236/Other:44/Mechanical Problem:39,fascia12-19,Heavy Traffic:23/Mechanical Problem:6/Other:4
2019-09-05T05:10:00.000,fascia5-11,Heavy Traffic:2869/Other:520/Mechanical Problem:345,fascia12-19,Heavy Traffic:402/Mechanical Problem:190/Other:126
2019-09-12T05:45:00.000,fascia5-11,Heavy Traffic:1999/Other:288/Mechanical Problem:238,fascia12-19,Heavy Traffic:401/Mechanical Problem:103/Other:72
2019-09-19T05:28:00.000,fascia5-11,Heavy Traffic:2376/Other:359/Problem Run:261,fascia12-19,Heavy Traffic:641/Mechanical Problem:122/Other:91
2019-09-26T05:20:00.000,fascia5-11,Heavy Traffic:1444/Other:195/Mechanical Problem:131,fascia12-19,Heavy Traffic:331/Mechanical Problem:59/Other:58
2019-10-03T05:30:00.000,fascia5-11,Heavy Traffic:1870/Other:299/Mechanical Problem:198,fascia12-19,Heavy Traffic:535/Mechanical Problem:87/Other:72
2019-10-10T05:17:00.000,fascia5-11,Heavy Traffic:1622/Other:297/Mechanical Problem:174,fascia12-19,Heavy Traffic:475/Other:66/Mechanical Problem:60
2019-10-17T05:21:00.000,fascia5-11,Heavy Traffic:2031/Other:355/Mechanical Problem:196,fascia12-19,Heavy Traffic:773/Mechanical Problem:96/Other:58
2019-10-24T05:32:00.000,fascia5-11,Heavy Traffic:2690/Other:428/Mechanical Problem:286,fascia12-19,Heavy Traffic:729/Other:130/Late return from Field Trip:108
2019-10-31T05:30:00.000,fascia5-11,Heavy Traffic:2461/Other:419/Mechanical Problem:255,fascia12-19,Heavy Traffic:549/Other:169/Mechanical Problem:98
2019-11-07T05:25:00.000,fascia5-11,Heavy Traffic:1327/Other:277/Mechanical Problem:224,fascia12-19,Heavy Traffic:334/Other:85/Mechanical Problem:66
2019-11-14T05:20:00.000,fascia5-11,Heavy Traffic:2354/Other:518/Mechanical Problem:298,fascia12-19,Heavy Traffic:706/Other:191/Mechanical Problem:110
